CME__Globex__Volume,Commodity_Indicator,Description,ExPit_Volume,Exchange_Name,Future_Option_Indicator,MTD_ADV,OTC_Volume,Open_Interest,Pit_Volume,Product_Description,Total_Volume,trade_date
0.0,9C,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,3500.0,0.0,BRENT CRUDE OIL CAL SPREAD FINANCIALLY SETTLED  CONTRACT 1 MON PUT,0.0,20190118
0.0,A5,ENERGY,0.0,NYMEX(STATS),F,32.2307692307692,0.0,1507.0,0.0,EIA FLAT TAX ON-HIGHWAY DIESEL SWAP CONTRACT FUTURES,0.0,20190118
0.0,A7,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,49.0,0.0,GROUP THREE ULSD (PLATTS) SWAP FUTURES,0.0,20190118
0.0,A9,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,75.0,0.0,GROUP THREE UNLEADED GASOLINE (PLATTS) SWAP FUTURES,0.0,20190118
0.0,ACM,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,60.0,0.0,COAL (API 5) FOB NEWCASTLE FUTURES,0.0,20190118
0.0,ALW,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,48.0,0.0,Australian Coking Coal (Platts) Low Vol Swap Futures,0.0,20190118
0.0,AN,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,500.0,0.0,NEW YORK HUB ZONE A PEAK DAILY FUTURES,0.0,20190118
0.0,AO,ENERGY,0.0,NYMEX(STATS),O,456.076923076923,0.0,154885.0,0.0,CRUDEAPO CALL,0.0,20190118
0.0,AO,ENERGY,0.0,NYMEX(STATS),O,546.230769230769,0.0,160172.0,0.0,CRUDEAPO PUT,0.0,20190118
0.0,AOR,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,11616.0,0.0,PJM AEP Dayton Hub Real-Time Off-Peak Calendar-Day 5 MW Futures,0.0,20190118
0.0,AT,ENERGY,0.0,NYMEX(STATS),O,23.8461538461538,0.0,3876.0,0.0,HEATING OIL APO PUT,0.0,20190118
0.0,B3,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,9582.0,0.0,PJM NI HUB 5 MW REAL TIME PEAK FUTURES,0.0,20190118
0.0,B6,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,81472.0,0.0,PJM NI HUB 5 MW REAL TIME OFF-PEAK FUTURES,0.0,20190118
0.0,BA,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,4845.0,0.0,BRENT AVERAGE PRICE CALL,0.0,20190118
0.0,BA,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,2140.0,0.0,BRENT AVERAGE PRICE PUT,0.0,20190118
0.0,BB,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,158.0,0.0,BRENT BULLET SWAP FUTURES,0.0,20190118
0.0,BE,ENERGY,0.0,NYMEX(STATS),O,1000.0,0.0,49133.0,0.0,BRENT LOOK ALIKE CALL,0.0,20190118
0.0,BE,ENERGY,0.0,NYMEX(STATS),O,1268.07692307692,0.0,61308.0,0.0,BRENT LOOK ALIKE PUT,0.0,20190118
0.0,BH,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,167.0,0.0,HEATING OIL  FINANCIAL FUTURES,0.0,20190118
0.0,BS,ENERGY,0.0,NYMEX(STATS),F,0.769230769230769,0.0,10.0,0.0,SINGAPORE 180CST FUEL OIL BALMO SWAP CONTRACT FUTURES,0.0,20190118
0.0,BT,ENERGY,0.0,NYMEX(STATS),F,1.53846153846154,0.0,20.0,0.0,SINGAPORE 380CST FUEL OIL BALMO SWAP CONTRACT FUTURES,0.0,20190118
0.0,BV,ENERGY,0.0,NYMEX(STATS),O,2185.38461538462,0.0,57410.0,0.0,WTI BRENT CRUDE OIL SPREAD CALL,0.0,20190118
0.0,BY,ENERGY,0.0,NYMEX(STATS),F,46.1538461538462,0.0,5754.0,0.0,WTI-BRENT (ICE) BULLET SWAP FUTURES,0.0,20190118
0.0,BZL,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,0.0,0.0,BRENT CRUDE TAM LONDON,0.0,20190118
0.0,BZS,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,0.0,0.0,BRENT CRUDE TAM SINGAPORE,0.0,20190118
0.0,CC5,ENERGY,0.0,NYMEX(STATS),F,48.4615384615385,0.0,840.0,0.0,CANADIAN C5+ CONDENSATE INDEX FUT,0.0,20190118
0.0,CE,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,880.0,0.0,NEW ENGLAND HUB PEAK DAILY FUTURES,0.0,20190118
0.0,CGB,ENERGY,0.0,NYMEX(STATS),F,0.769230769230769,0.0,10.0,0.0,CONWAY NTL GAS (OPIS) BALMO SWAP,0.0,20190118
0.0,CI,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,6106.0,0.0,CIG ROCKIES FUTURES,0.0,20190118
0.0,CLA,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,50.0,0.0,COAL API2 ARGUS/MCCLOS CALNDR CALL,0.0,20190118
0.0,CLA,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,95.0,0.0,COAL API2 ARGUS/MCCLOS CALNDR PUT,0.0,20190118
0.0,CLL,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,0.0,0.0,CRUDE OIL TRADE AT MARKER LONDON,0.0,20190118
0.0,CLS,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,0.0,0.0,CRUDE OIL TRADE AT MARKER SINGAPORE,0.0,20190118
0.0,CPB,ENERGY,0.0,NYMEX(STATS),F,52.6923076923077,0.0,385.0,0.0,CONWAY PROPANE (OPIS) BALMO SWAP,0.0,20190118
0.0,CQA,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,100.0,0.0,COAL API2 ARGUS/MCCLOS  QRTR CALL,0.0,20190118
0.0,CQA,ENERGY,0.0,NYMEX(STATS),O,5.76923076923077,0.0,75.0,0.0,COAL API2 ARGUS/MCCLOS  QRTR PUT,0.0,20190118
0.0,CSW,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,2135.0,0.0,CLEARBROOK BAKKEN CRUDE OIL INDEX FUT,0.0,20190118
0.0,D2,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,528699.0,0.0,NYISO ZONE G 5 MW DAY AHEAD OFF-PEAK FUTURES,0.0,20190118
0.0,D3,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,11281.0,0.0,NYISO ZONE J 5 MW DAY AHEAD PEAK FUTURES,0.0,20190118
0.0,D4,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,142656.0,0.0,NYISO ZONE J 5 MW DAY AHEAD OFF-PEAK FUTURES,0.0,20190118
0.0,D7,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,4900.0,0.0,PJM AEP DAYTON HUB CALENDAR-MONTH DAY-AHEAD PEAK LMP FUTURES,0.0,20190118
0.0,DAP,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,792.0,0.0,EIA FLAT TAX ONHWY DIESEL CALL,0.0,20190118
0.0,DC,ENERGY,0.0,NYMEX(STATS),F,314.615384615385,0.0,19710.0,0.0,DUBAI CRUDE OIL CALENDAR SWAP FUTURES,0.0,20190118
0.0,DEB,ENERGY,0.0,NYMEX(STATS),F,63.2307692307692,0.0,358.0,0.0,GERMAN POWER BASELOAD CAL MONTH FUT,0.0,20190118
0.0,E4,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,185580.0,0.0,PJM WESTERN HUB CALENDAR-MONTH DAY-AHEAD OFF-PEAK LMP FUTURES,0.0,20190118
0.0,E6,ENERGY,0.0,NYMEX(STATS),F,11.8461538461538,0.0,124.0,0.0,JAPAN NAPHTHA BALMO SWAP FUTURES,0.0,20190118
0.0,E6M,ENERGY,0.0,NYMEX(STATS),F,2.30769230769231,0.0,30.0,0.0,Mini Japan Naphtha (Platts) BALMO Swap Futures,0.0,20190118
0.0,E7,ENERGY,0.0,NYMEX(STATS),O,287.461538461538,0.0,7276.0,0.0,HENRY HUB FINANCIAL LAST DAY CALL,0.0,20190118
0.0,E7,ENERGY,0.0,NYMEX(STATS),O,182.076923076923,0.0,4224.0,0.0,HENRY HUB FINANCIAL LAST DAY PUT,0.0,20190118
0.0,EFF,ENERGY,0.0,NYMEX(STATS),F,5.0,0.0,65.0,0.0,European 3.5% Fuel Oil (Platts) Cargoes FOB MED BALMO Swap Futures,0.0,20190118
0.0,ENS,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,35.0,0.0,European 1% Fuel Oil Cargoes FOB MED vs. European 1% Fuel Oil Cargo FOB NWE Spread (Platts) Swap Fut,0.0,20190118
0.0,EOB,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,20.0,0.0,ARGUS GASOLINE NWE CRACK SPR SWAP,0.0,20190118
0.0,ET,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,60.0,0.0,EUROPEAN GASOIL 10PPM RDAM BARGES V GASOIL FUTURES FUTURES,0.0,20190118
0.0,EVC,ENERGY,0.0,NYMEX(STATS),F,37.0769230769231,0.0,3720.0,0.0,Singapore Fuel Oil 380cst (Platts) vs. European 3.5% Fuel Oil Barges FOB Rdam (Platts) Futures,0.0,20190118
0.0,EW,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,42.0,0.0,EW FUEL OIL FUTURES,0.0,20190118
0.0,FA,ENERGY,0.0,NYMEX(STATS),O,76.9230769230769,0.0,2100.0,0.0,HO 1 MONTH CALENDAR S CALL,0.0,20190118
0.0,FA,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,1000.0,0.0,HO 1 MONTH CALENDAR S PUT,0.0,20190118
0.0,FH,ENERGY,0.0,NYMEX(STATS),F,64.6153846153846,0.0,5408.0,0.0,WTS (ARGUS)VS. WTI SPREAD  TRADE MONTH SWAP FUTURES,0.0,20190118
0.0,FI,ENERGY,0.0,NYMEX(STATS),F,1.15384615384615,0.0,171.0,0.0,1% FUEL OIL NWE CRACK SPREAD SWAP FUTURES,0.0,20190118
0.0,FK,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,20.0,0.0,3.5% FUEL OIL (RDAM) V. 3.5% FOB MED SPREAD SWAP FUTURES,0.0,20190118
0.0,FLB,ENERGY,0.0,NYMEX(STATS),F,0.461538461538462,0.0,6.0,0.0,FREIGHT ROUTE LIQUID GAS BALMO FUT,0.0,20190118
0.0,FLP,ENERGY,0.0,NYMEX(STATS),F,15.3076923076923,0.0,1071.0,0.0,FREIGHT ROUTE LIQUID PETROLEUM GAS FUT,0.0,20190118
0.0,FO,ENERGY,0.0,NYMEX(STATS),F,72.9230769230769,0.0,7682.0,0.0,3.5% FUEL OIL RDAM CRACK SPREAD SWAP FUTURES,0.0,20190118
0.0,FOC,ENERGY,0.0,NYMEX(STATS),F,38.4615384615385,0.0,800.0,0.0,NY 3% FUEL OIL V GULF COAST NO6  3%,0.0,20190118
0.0,FRC,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,60.0,0.0,FREIGHT ROUTE TC14 (BALTIC) FUTURES,0.0,20190118
0.0,FS,ENERGY,0.0,NYMEX(STATS),F,5.0,0.0,811.0,0.0,HIGH-LOW FUEL OIL FUTURES,0.0,20190118
0.0,FTD,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,6600.0,0.0,Midwest ISO Indiana Hub 5 MW Off-Peak Calendar-Day Real-Time Swap Futures,0.0,20190118
0.0,FVB,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,30.0,0.0,1.0% FUEL OIL (PLATTS) FOB NWE SWAP FUTURES,0.0,20190118
0.0,FY,ENERGY,0.0,NYMEX(STATS),F,46.1538461538462,0.0,2990.0,0.0,DATED-TO-FRONTLINE BRENT SWAP FUTURES,0.0,20190118
0.0,G6,ENERGY,0.0,NYMEX(STATS),O,215.384615384615,0.0,10825.0,0.0,NATURAL GAS CALENDAR SPREAD FINANCIALLY SETTLED  CONTRACT 6 MONTH CALL,0.0,20190118
0.0,G6,ENERGY,0.0,NYMEX(STATS),O,246.153846153846,0.0,9025.0,0.0,NATURAL GAS CALENDAR SPREAD FINANCIALLY SETTLED  CONTRACT 6 MONTH PUT,0.0,20190118
0.0,GBB,ENERGY,0.0,NYMEX(STATS),F,130.769230769231,0.0,1700.0,0.0,GULF CST UNL 87 GAS M2 V. RBOB BLMO,0.0,20190118
0.0,GCB,ENERGY,0.0,NYMEX(STATS),F,21.6923076923077,0.0,282.0,0.0,Gulf Coast No. 6 Fuel Oil 3.0% vs. European 3.5% Fuel Oil Barges FOB Rdam (Platts) BALMO Swap Fu,0.0,20190118
0.0,GCC,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,240.0,0.0,Gulf Coast Unl 87 Gasoline M2 (Platts) Crack Spread Swap Futures,0.0,20190118
0.0,GE,ENERGY,0.0,NYMEX(STATS),F,10.8461538461538,0.0,882.0,0.0,GULF COAST JET FUEL CALENDAR SWAP FUTURES,0.0,20190118
0.0,GHS,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,9.0,0.0,SINGAPORE GASOIL 500 PPM (PLATTS) FUT,0.0,20190118
0.0,GN,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,840.0,0.0,NEW YORK HUB ZONE G PEAK DAILY FUTURES,0.0,20190118
0.0,GOC,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,24.0,0.0,GASOIL (ICE) CRACK SPREAD SWAP FUTURES,0.0,20190118
0.0,GVR,ENERGY,0.0,NYMEX(STATS),O,46.1538461538462,0.0,2400.0,0.0,Gulf Coast Jet Fuel (Platts) APO Call,0.0,20190118
0.0,GX,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,6.0,0.0,GASOIL CALENDAR SWAP FUTURES,0.0,20190118
0.0,GY,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,585.0,0.0,GULF COAST ULSD CRACK FUTURES,0.0,20190118
0.0,GZ,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,14037.0,0.0,EUROPEAN GASOIL CRACK SPREAD SWAP FUTURES,0.0,20190118
0.0,H1,ENERGY,0.0,NYMEX(STATS),F,11.5384615384615,0.0,260.0,0.0,NEW YORK 3.0% FUEL OIL (PLATTS) SWAP FUTURES,0.0,20190118
0.0,H2,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,425144.0,0.0,NEPOOL INTERNAL HUB 5 MW DAY AHEAD OFF-PEAK FUTURES,0.0,20190118
0.0,H3,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,16944.0,0.0,CIN HUB 5 MW REAL TIME PEAK FUTURES,0.0,20190118
0.0,H4,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,139904.0,0.0,CIN HUB 5 MW REAL TIME OFF-PEAK FUTURES,0.0,20190118
0.0,H5,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,2576.0,0.0,CIN HUB 5 MW DAY AHEAD PEAK FUTURES,0.0,20190118
0.0,HB,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,10058.0,0.0,HENRY HUB BASIS SWAP FUTURES,0.0,20190118
0.0,HK,ENERGY,0.0,NYMEX(STATS),F,18.4615384615385,0.0,3477.0,0.0,N.Y. HARBOR HEATING OIL CRACK SPREAD CALENDAR SWAP FUTURES,0.0,20190118
0.0,HOB,ENERGY,0.0,NYMEX(STATS),F,60.0,0.0,4662.0,0.0,HEATING OIL VS. BRENT CRACK SPREAD,0.0,20190118
0.0,HOL,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,0.0,0.0,HEATING OIL TAM LONDON,0.0,20190118
0.0,IDO,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,8704.0,0.0,ISO New England Mass Hub Day-Ahead Off-Peak Calendar-Day 2.5 MW Futures,0.0,20190118
0.0,IN,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,10120.0,0.0,HENRY HUB INDEX SWAP FUTURES,0.0,20190118
0.0,J4,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,10090.0,0.0,PJM WESTERN HUB CALENDAR-MONTH DAY-AHEAD PEAK LMP FUTURES,0.0,20190118
0.0,JB,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,121.0,0.0,JAPAN CF NAPHTHA CRACK SPREAD SWAP FUTURES,0.0,20190118
0.0,JC,ENERGY,0.0,NYMEX(STATS),F,4.61538461538462,0.0,419.0,0.0,EUROPEAN JET CIF NWE V. GASOIL FUTURES SWAP FUTURES,0.0,20190118
0.0,JD,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,5346.0,0.0,PJMDAILY FUTURES,0.0,20190118
0.0,JE,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,42.0,0.0,EIA Flat Tax U.S. Retail Gasoline Swap Futures,0.0,20190118
0.0,JET,ENERGY,0.0,NYMEX(STATS),F,50.0,0.0,1320.0,0.0,NY BUCKEYE JET FUEL (PLATTS) VS NY HARBOR ULSD FUTURES,0.0,20190118
0.0,JKM,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,3855.0,0.0,LNG JAPAN KOREA MARKER SWAP FUT,0.0,20190118
0.0,JM,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,480.0,0.0,PJMMONTHLY FUTURES,0.0,20190118
0.0,JN,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,700.0,0.0,NEW YORK HUB ZONE J PEAK DAILY FUTURES,0.0,20190118
0.0,JTB,ENERGY,0.0,NYMEX(STATS),F,55.7692307692308,0.0,675.0,0.0,NY BUCKEYE JET FUEL V. NY HR BALMO FUTURES,0.0,20190118
0.0,K3,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,3615.0,0.0,NYISO ZONE A 5 MW DAY AHEAD PEAK FUTURES,0.0,20190118
0.0,K4,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,32571.0,0.0,NYISO ZONE A 5 MW DAY AHEAD OFF-PEAK FUTURES,0.0,20190118
0.0,KD,ENERGY,0.0,NYMEX(STATS),O,19.2307692307692,0.0,0.0,0.0,DAILY NATURAL GAS CALL,0.0,20190118
0.0,KL,ENERGY,0.0,NYMEX(STATS),F,4.61538461538462,0.0,219.0,0.0,LOS ANGELES CARBOB (OPIS) DIESEL SPREAD SWAP FUTURES,0.0,20190118
0.0,KR,ENERGY,0.0,NYMEX(STATS),F,3.07692307692308,0.0,40.0,0.0,EUROPEAN 3.5% FUEL OIL (NWE) BALMO SWAP CONTRACT FUTURES,0.0,20190118
0.0,KS,ENERGY,0.0,NYMEX(STATS),F,30.0,0.0,2190.0,0.0,JET KEROSENE SWAP FUTURES,0.0,20190118
0.0,KZ,ENERGY,0.0,NYMEX(STATS),F,21.2307692307692,0.0,260.0,0.0,EUROPEAN NAPHTHA BALMO SWAP CONTRACT FUTURES,0.0,20190118
0.0,L1,ENERGY,0.0,NYMEX(STATS),F,23.0769230769231,0.0,123041.0,0.0,PJM WESTERN HUB CALENDAR-MONTH REAL-TIME PEAK LMP FUTURES,0.0,20190118
0.0,L3,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,145792.0,0.0,PJM NORTHERN ILLINOIS HUB CALENDAR-MONTH DAY-AHEAD OFF-PEAK CONTRACT FUTURES,0.0,20190118
0.0,L6,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,4235.0,0.0,PJM PSEG ZONE CALENDAR-MONTH DAY-AHEAD PEAK LMP FUTURES,0.0,20190118
0.0,LB,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,817.0,0.0,NEW YORK HARBOR HEATING OIL LOOK-ALIKE   CALL,0.0,20190118
0.0,LB,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,370.0,0.0,NEW YORK HARBOR HEATING OIL LOOK-ALIKE   PUT,0.0,20190118
0.0,LHV,ENERGY,0.0,NYMEX(STATS),F,13.8461538461538,0.0,816.0,0.0,NYISO LOW HUD VAL CAP FUT,0.0,20190118
0.0,LPS,ENERGY,0.0,NYMEX(STATS),F,311.538461538462,0.0,28220.0,0.0,LPS FUT LPS F,0.0,20190118
0.0,LSW,ENERGY,0.0,NYMEX(STATS),F,116.153846153846,0.0,1375.0,0.0,LIGHT SWEET OIL NET ENERGY MONTHLY FUT,0.0,20190118
0.0,LY,ENERGY,0.0,NYMEX(STATS),F,33.4615384615385,0.0,1569.0,0.0,GULF COAST ULSD CAL SWAP FUTURES,0.0,20190118
0.0,MBE,ENERGY,0.0,NYMEX(STATS),F,12.3076923076923,0.0,565.0,0.0,MT BELVIEU ETHYLENE IN-WELL (PCW),0.0,20190118
0.0,MBL,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,15.0,0.0,MT BELVIEU LDH ISO-BUTANE(OPIS) SWP,0.0,20190118
0.0,MBN,ENERGY,0.0,NYMEX(STATS),F,23.0,0.0,2283.0,0.0,Mont Belvieu Ethylene (PCW) Financial Swap Futures,0.0,20190118
0.0,MGB,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,70.0,0.0,Mini Gasoil 0.1 Barges FOB Rdam vs. ICE Gasoil Swap Futures,0.0,20190118
0.0,MGF,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,40.0,0.0,MINI GASOIL 0.1 CRG CIF NWE VS GSL FUTURES,0.0,20190118
0.0,MGN,ENERGY,0.0,NYMEX(STATS),F,8.46153846153846,0.0,345.0,0.0,MINI GASOIL 10P CRG CIF NWE VS GSL FUTURES,0.0,20190118
0.0,MGO,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,21.0,0.0,MINI SINGAPORE GASOIL 500 PPM (PLAT FUT,0.0,20190118
0.0,MJC,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,255.0,0.0,MINI JET FUEL CRG CIF NWE VS GSOIL FUTURES,0.0,20190118
0.0,ML,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,50.0,0.0,OTC NY RESID FUEL CRK SWAP FUTURES,0.0,20190118
0.0,MM,ENERGY,0.0,NYMEX(STATS),F,30.0769230769231,0.0,1881.0,0.0,OTC NY RESID FUEL 1% SWP FUTURES,0.0,20190118
0.0,MME,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,30.0,0.0,Mini Middle East HSFO 380 cst FOB Arab Gulf (Platts) Futures,0.0,20190118
0.0,MMF,ENERGY,0.0,NYMEX(STATS),F,4.23076923076923,0.0,101.0,0.0,MINI 3.5 FUEL OIL CARGOES FOB MED S,0.0,20190118
0.0,MPS,ENERGY,0.0,NYMEX(STATS),F,8.46153846153846,0.0,324.0,0.0,MINI EURO PROPANE CIF ARA ARGUS FUT,0.0,20190118
0.0,MSG,ENERGY,0.0,NYMEX(STATS),F,16.9230769230769,0.0,254.0,0.0,MINI SINGAPORE GASOIL PLATS SWP FUT,0.0,20190118
0.0,MT2,ENERGY,0.0,NYMEX(STATS),F,0.769230769230769,0.0,340.0,0.0,METHANOL T2 FOB RDAM (ICIS) FUTURES,0.0,20190118
0.0,MTB,ENERGY,0.0,NYMEX(STATS),F,1.53846153846154,0.0,20.0,0.0,Mini Singapore Fuel Oil 380 cst (Platts) BALMO Swap Futures,0.0,20190118
0.0,MTO,ENERGY,0.0,NYMEX(STATS),O,7.69230769230769,0.0,100.0,0.0,COAL API2 CIF ARA ARGS MCCLOSKY CALL,0.0,20190118
0.0,MTO,ENERGY,0.0,NYMEX(STATS),O,2.30769230769231,0.0,30.0,0.0,COAL API2 CIF ARA ARGS MCCLOSKY PUT,0.0,20190118
0.0,MXR,ENERGY,0.0,NYMEX(STATS),F,67.3846153846154,0.0,876.0,0.0,Mini RBOB Gasoline vs. Gasoline Euro-bob Oxy NWE Barges (Argus) Futures,0.0,20190118
0.0,N3,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,9087.0,0.0,PJM NORTHERN ILLINOIS HUB CALENDAR-MONTH DAY-AHEAD PEAK CONTRACT FUTURES,0.0,20190118
0.0,N9,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,913996.0,0.0,PJM WESTERN HUB CALENDAR-MONTH REAL-TIME OFF-PEAK LMP FUTURES,0.0,20190118
0.0,NE,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,118.0,0.0,OTC ANR OKLAHOMA NTGAS SWP FUTURES,0.0,20190118
0.0,NF,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,1973.0,0.0,OTC MICH BASIS NTGAS SWP FUTURES,0.0,20190118
0.0,NH,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,10797.0,0.0,HOUSTON SHIP CHANNEL BASIS SWAP FUTURES,0.0,20190118
0.0,NJ,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,7526.0,0.0,SAN JUAN BASIS SWAP FUTURES,0.0,20190118
0.0,NK,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,2326.0,0.0,OTC SUMAS BASIS SWAP FUTURES,0.0,20190118
0.0,NL,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,14513.0,0.0,OTC NGPL MID-CONT NTGASSWP FUTURES,0.0,20190118
0.0,NLS,ENERGY,0.0,NYMEX(STATS),F,18.4615384615385,0.0,840.0,0.0,"NY Harbor ULSD vs. Low Sulphur Gasoil (1,000bbl) Futures",0.0,20190118
0.0,NNC,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,297.0,0.0,NYISO NYC In-City Capacity Calendar-Month Swap Futures,0.0,20190118
0.0,NOC,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,5016.0,0.0,PJM Northern Illinois Hub Real-Time Off-Peak Calendar-Day 2.5 MW Futures,0.0,20190118
0.0,NR,ENERGY,0.0,NYMEX(STATS),F,102.769230769231,0.0,15246.0,0.0,NORTHWEST PIPELINE ROCKIES BASIS SWAP FUTURES,0.0,20190118
0.0,NRS,ENERGY,0.0,NYMEX(STATS),F,4.61538461538462,0.0,343.0,0.0,NYISO Rest of the State Capacity Calendar-Month Swap Futures,0.0,20190118
0.0,NW,ENERGY,0.0,NYMEX(STATS),F,9.61538461538461,0.0,2338.0,0.0,WAHA BASIS SWAP FUTURES,0.0,20190118
0.0,NX,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,2054.0,0.0,OTC TX EAST M-3 BASIS SWP FUTURES,0.0,20190118
0.0,NZ,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,118.0,0.0,TRANSCO ZONE 6 BASIS SWAP FUTURES,0.0,20190118
0.0,OS,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,150.0,0.0,BRENT AMERICAN STYLE CALL,0.0,20190118
0.0,P7,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,765.0,0.0,NEPOOL NE MASS 5 MW DAY AHEAD PEAK FUTURES,0.0,20190118
0.0,P8,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,14040.0,0.0,NEPOOL NE MASS 5 MW DAY AHEAD OFF-PEAK FUTURES,0.0,20190118
0.0,PAP,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,140.0,0.0,PJM AEP Dayton Hub Day-Ahead Peak Calendar-Day 2.5 MW Futures,0.0,20190118
0.0,PD,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,25610.0,0.0,OTC NGPL TX/OK NTGAS SWP FUTURES,0.0,20190118
0.0,PDD,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,315.0,0.0,Midwest ISO Indiana Hub 5 MW Peak Calendar-Day Day-Ahead Swap Futures,0.0,20190118
0.0,PE,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,428.0,0.0,OTC NTHRN DEMARC NTGAS SWP FUTURES,0.0,20190118
0.0,PEO,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,1280.0,0.0,PJM AEP Dayton Hub Day-Ahead Off-Peak Calendar-Day 2.5 MW Futures,0.0,20190118
